Feedback_ID,Employee_ID,City,Department,Date,Engagement_Score,eNPS_Bucket,Free_Text
298,3902,Colorado Springs,Sales,2014-12-26,8,Passive,"Overall okay week, nothing special to report."
299,8533,Belleville,Operations,2016-10-28,6,Detractor,We had frequent stockouts and customers were unhappy.
300,7014,Belleville,Customer Service,2016-10-28,5,Detractor,Delivery delays caused frustration for both team and customers.
301,3120,Belleville,Operations,2016-10-28,8,Passive,"Overall okay week, nothing special to report."
302,7992,Belleville,Customer Service,2016-10-28,2,Detractor,We had frequent stockouts and customers were unhappy.
303,5706,Belleville,Operations,2016-10-28,10,Promoter,Teamwork was great and customers seemed satisfied.
304,6624,Chicago,Operations,2017-11-19,8,Passive,Workload is manageable but processes could be faster.
305,8954,New York City,Operations,2015-05-04,1,Detractor,Delivery delays caused frustration for both team and customers.
306,7928,Taylor,Warehouse,2014-12-30,8,Passive,"Some minor issues with systems, but we handled them."
307,8247,Lakewood,Operations,2014-06-01,7,Passive,"Overall okay week, nothing special to report."
308,8013,Lakewood,HR,2014-06-01,7,Passive,Workload is manageable but processes could be faster.
309,3785,Arlington,Customer Service,2017-04-15,2,Detractor,Too much workload and not enough staff during peak hours.
310,8388,Arvada,Customer Service,2016-09-12,10,Promoter,Good communication from management and clear goals.
311,6381,Arvada,Operations,2016-09-12,1,Detractor,We had frequent stockouts and customers were unhappy.
312,3700,Arvada,Sales,2016-09-12,3,Detractor,Delivery delays caused frustration for both team and customers.
313,8520,Arvada,Warehouse,2016-09-12,3,Detractor,Delivery delays caused frustration for both team and customers.
314,1516,Hackensack,Customer Service,2014-09-27,8,Passive,Workload is manageable but processes could be faster.
315,1175,Saint Petersburg,Sales,2014-08-09,6,Detractor,Too much workload and not enough staff during peak hours.
316,5671,Saint Petersburg,HR,2014-08-09,8,Passive,Workload is manageable but processes could be faster.
317,8503,Philadelphia,Operations,2014-12-28,6,Detractor,Delivery delays caused frustration for both team and customers.
318,8454,New York City,Operations,2014-11-04,2,Detractor,Too much workload and not enough staff during peak hours.
319,6598,New York City,HR,2014-11-04,10,Promoter,Good communication from management and clear goals.
320,4503,New York City,Warehouse,2014-11-04,5,Detractor,Delivery delays caused frustration for both team and customers.
321,1062,New York City,HR,2014-11-04,7,Passive,Workload is manageable but processes could be faster.
322,5027,New York City,Sales,2014-11-04,10,Promoter,Teamwork was great and customers seemed satisfied.
323,7580,Long Beach,HR,2014-09-19,6,Detractor,We had frequent stockouts and customers were unhappy.
324,1521,Hesperia,Operations,2016-04-23,9,Promoter,Sales were strong this week and operations ran smoothly.
325,5151,Hesperia,Sales,2016-04-23,3,Detractor,We had frequent stockouts and customers were unhappy.
326,9724,Murfreesboro,Sales,2017-11-03,4,Detractor,Delivery delays caused frustration for both team and customers.
327,8098,Philadelphia,Customer Service,2016-08-30,2,Detractor,Delivery delays caused frustration for both team and customers.
328,2992,Philadelphia,Operations,2016-08-30,5,Detractor,Too much workload and not enough staff during peak hours.
329,9320,Philadelphia,Customer Service,2016-08-30,9,Promoter,Good communication from management and clear goals.
330,1087,Philadelphia,Customer Service,2016-08-30,7,Passive,"Overall okay week, nothing special to report."
331,5817,Philadelphia,Sales,2016-08-30,10,Promoter,Good communication from management and clear goals.
332,9633,Philadelphia,Warehouse,2016-04-25,2,Detractor,Too much workload and not enough staff during peak hours.
333,7503,Philadelphia,Warehouse,2016-04-25,10,Promoter,Good communication from management and clear goals.
334,8264,Philadelphia,Operations,2016-04-25,2,Detractor,We had frequent stockouts and customers were unhappy.
335,5924,Los Angeles,Customer Service,2015-09-01,10,Promoter,Good communication from management and clear goals.
336,2683,Los Angeles,HR,2015-09-01,7,Passive,"Overall okay week, nothing special to report."
337,9101,Los Angeles,HR,2015-09-01,3,Detractor,Delivery delays caused frustration for both team and customers.
338,9916,San Francisco,Sales,2014-07-12,6,Detractor,Delivery delays caused frustration for both team and customers.
339,6529,San Francisco,HR,2014-07-12,4,Detractor,Delivery delays caused frustration for both team and customers.
340,9682,Layton,Sales,2015-06-22,10,Promoter,Sales were strong this week and operations ran smoothly.
341,4900,Philadelphia,Warehouse,2014-04-13,1,Detractor,We had frequent stockouts and customers were unhappy.
342,3540,Philadelphia,Operations,2014-04-13,8,Passive,"Overall okay week, nothing special to report."
343,9531,Philadelphia,Warehouse,2014-04-13,2,Detractor,Delivery delays caused frustration for both team and customers.
344,4456,Philadelphia,Customer Service,2014-04-13,8,Passive,"Overall okay week, nothing special to report."
345,1863,Austin,Operations,2015-12-20,1,Detractor,Too much workload and not enough staff during peak hours.
346,5458,San Francisco,Customer Service,2017-06-15,6,Detractor,Delivery delays caused frustration for both team and customers.
347,3061,Lowell,HR,2017-07-08,10,Promoter,Good communication from management and clear goals.
348,4884,Lowell,Operations,2017-07-08,4,Detractor,Delivery delays caused frustration for both team and customers.
349,8322,Lowell,HR,2017-07-08,2,Detractor,We had frequent stockouts and customers were unhappy.
350,6932,New York City,HR,2016-09-01,1,Detractor,Delivery delays caused frustration for both team and customers.
351,6020,New York City,Operations,2016-09-01,7,Passive,"Some minor issues with systems, but we handled them."
352,5018,New York City,HR,2016-09-01,4,Detractor,We had frequent stockouts and customers were unhappy.
353,2401,New York City,Customer Service,2016-09-01,2,Detractor,Delivery delays caused frustration for both team and customers.
354,8752,New York City,Warehouse,2016-09-01,6,Detractor,We had frequent stockouts and customers were unhappy.
355,7431,New York City,Sales,2016-04-08,1,Detractor,Delivery delays caused frustration for both team and customers.
356,2981,New York City,Operations,2016-04-08,1,Detractor,Too much workload and not enough staff during peak hours.
357,1470,New York City,Sales,2016-04-08,2,Detractor,Delivery delays caused frustration for both team and customers.
358,4088,New York City,Sales,2016-04-08,4,Detractor,Delivery delays caused frustration for both team and customers.
359,7036,Charlotte,Sales,2016-04-23,2,Detractor,Too much workload and not enough staff during peak hours.
360,6748,Columbus,Sales,2017-03-08,10,Promoter,Teamwork was great and customers seemed satisfied.
361,6559,Columbus,Customer Service,2017-03-08,7,Passive,Workload is manageable but processes could be faster.
362,5514,New York City,Customer Service,2017-09-25,7,Passive,"Overall okay week, nothing special to report."
363,6307,New York City,Sales,2017-09-25,3,Detractor,Too much workload and not enough staff during peak hours.
364,9693,New York City,Operations,2017-09-25,4,Detractor,Too much workload and not enough staff during peak hours.
365,3186,New York City,Sales,2017-09-25,2,Detractor,Too much workload and not enough staff during peak hours.
366,3187,San Francisco,Warehouse,2014-09-24,7,Passive,"Some minor issues with systems, but we handled them."
367,9230,Manchester,Operations,2016-10-21,6,Detractor,We had frequent stockouts and customers were unhappy.
368,3387,Manchester,Customer Service,2016-10-21,7,Passive,"Overall okay week, nothing special to report."
369,1132,Manchester,Sales,2016-10-21,5,Detractor,Delivery delays caused frustration for both team and customers.
370,9097,Manchester,HR,2016-10-21,3,Detractor,Too much workload and not enough staff during peak hours.
371,3530,Harlingen,Sales,2017-05-29,5,Detractor,Delivery delays caused frustration for both team and customers.
372,3244,Harlingen,Customer Service,2017-05-29,3,Detractor,Too much workload and not enough staff during peak hours.
373,8013,Tucson,Warehouse,2014-07-23,4,Detractor,Delivery delays caused frustration for both team and customers.
374,4544,Tucson,Sales,2014-07-23,4,Detractor,We had frequent stockouts and customers were unhappy.
375,1958,Tucson,HR,2014-07-23,4,Detractor,We had frequent stockouts and customers were unhappy.
376,6503,Tucson,Sales,2014-07-23,2,Detractor,Delivery delays caused frustration for both team and customers.
377,6239,Quincy,Sales,2016-09-28,5,Detractor,Delivery delays caused frustration for both team and customers.
378,7620,Franklin,HR,2017-08-27,2,Detractor,We had frequent stockouts and customers were unhappy.
379,9148,Houston,Operations,2015-04-28,5,Detractor,We had frequent stockouts and customers were unhappy.
380,8962,Houston,HR,2015-04-28,5,Detractor,Too much workload and not enough staff during peak hours.
381,6592,Houston,Warehouse,2015-04-28,5,Detractor,Too much workload and not enough staff during peak hours.
382,9572,San Francisco,HR,2016-10-28,3,Detractor,Delivery delays caused frustration for both team and customers.
383,2961,San Francisco,Operations,2016-10-28,10,Promoter,Good communication from management and clear goals.
384,6345,Taylor,Warehouse,2015-06-26,9,Promoter,Sales were strong this week and operations ran smoothly.
385,8184,Pembroke Pines,Customer Service,2015-11-27,9,Promoter,Good communication from management and clear goals.
386,5698,Pembroke Pines,Customer Service,2015-11-27,4,Detractor,We had frequent stockouts and customers were unhappy.
387,7037,Philadelphia,Customer Service,2015-12-03,9,Promoter,Teamwork was great and customers seemed satisfied.
388,3834,Philadelphia,Operations,2015-12-03,6,Detractor,Too much workload and not enough staff during peak hours.
389,3204,Cincinnati,Customer Service,2014-11-24,1,Detractor,We had frequent stockouts and customers were unhappy.
390,7939,New York City,Customer Service,2017-12-11,5,Detractor,Delivery delays caused frustration for both team and customers.
391,3291,New York City,Warehouse,2017-12-11,2,Detractor,We had frequent stockouts and customers were unhappy.
392,6309,Des Moines,Operations,2014-09-21,10,Promoter,Good communication from management and clear goals.
393,7143,Des Moines,Warehouse,2014-09-21,3,Detractor,Too much workload and not enough staff during peak hours.
394,4316,Peoria,Operations,2014-06-07,9,Promoter,Sales were strong this week and operations ran smoothly.
395,3319,Las Vegas,Customer Service,2017-06-30,6,Detractor,Too much workload and not enough staff during peak hours.
396,8127,Warwick,Warehouse,2017-10-17,4,Detractor,Delivery delays caused frustration for both team and customers.
397,9818,Warwick,Sales,2017-10-17,10,Promoter,Good communication from management and clear goals.
398,6056,Jackson,Operations,2015-10-31,6,Detractor,Delivery delays caused frustration for both team and customers.
399,9843,Houston,HR,2016-09-08,5,Detractor,We had frequent stockouts and customers were unhappy.
400,4247,Houston,Warehouse,2016-09-08,6,Detractor,Too much workload and not enough staff during peak hours.
401,5708,Houston,Customer Service,2016-09-08,9,Promoter,Sales were strong this week and operations ran smoothly.
402,1079,Houston,Sales,2016-09-08,3,Detractor,Delivery delays caused frustration for both team and customers.
403,7126,Miami,Operations,2014-12-24,6,Detractor,Too much workload and not enough staff during peak hours.
404,2458,Wilmington,Operations,2014-04-16,3,Detractor,Delivery delays caused frustration for both team and customers.
405,6225,New York City,Customer Service,2017-12-24,4,Detractor,We had frequent stockouts and customers were unhappy.
406,7953,San Francisco,HR,2017-12-08,6,Detractor,Too much workload and not enough staff during peak hours.
407,8057,San Francisco,Warehouse,2017-12-08,10,Promoter,Teamwork was great and customers seemed satisfied.
408,2560,San Francisco,Customer Service,2017-12-08,10,Promoter,Teamwork was great and customers seemed satisfied.
409,2575,San Francisco,Warehouse,2017-12-08,5,Detractor,Too much workload and not enough staff during peak hours.
410,5137,San Francisco,Operations,2017-12-08,5,Detractor,Delivery delays caused frustration for both team and customers.
411,3164,San Francisco,Sales,2017-12-08,3,Detractor,Delivery delays caused frustration for both team and customers.
412,3724,San Francisco,Operations,2017-12-08,8,Passive,Workload is manageable but processes could be faster.
413,6449,San Francisco,Warehouse,2017-12-08,2,Detractor,Too much workload and not enough staff during peak hours.
414,8601,San Francisco,Customer Service,2017-12-08,1,Detractor,Delivery delays caused frustration for both team and customers.
415,3677,Seattle,Warehouse,2017-11-03,1,Detractor,Delivery delays caused frustration for both team and customers.
416,2577,Seattle,Warehouse,2017-11-03,1,Detractor,Too much workload and not enough staff during peak hours.
417,3195,Huntington Beach,HR,2017-06-24,10,Promoter,Teamwork was great and customers seemed satisfied.
